Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Years Since,State,Winner
65760,722,58.9,39816,23029.0,203,28.11634349,3,MO,Republican
65762,398,41.4,37500,16814.0,114,28.64321608,3,MO,Republican
65784,24,58.4,-666666666,32779.0,10,41.66666667,3,MO,Republican
65807,58366,31.5,42053,25163.0,8567,14.678066,3,MO,Republican
65231,3277,41.7,53423,26752.0,455,13.8846506,3,MO,Republican
65262,768,33.5,56845,36917.0,83,10.80729167,3,MO,Republican
65282,114,62.6,10670,18176.0,66,57.89473684,3,MO,Republican
65001,247,55.1,59583,34104.0,15,6.072874494,3,MO,Republican
65608,9334,44.0,44892,22441.0,1128,12.08485108,3,MO,Republican
65690,169,56.3,24028,17609.0,69,40.82840237,3,MO,Republican
65247,897,29.1,60821,17534.0,32,3.567447046,3,MO,Republican
24578,948,43.9,52892,25523.0,179,18.88185654,3,VA,Democrat
24637,3954,37.3,56887,26371.0,597,15.09863429,3,VA,Democrat
24460,915,59.1,-666666666,47214.0,180,19.67213115,3,VA,Democrat
24527,3141,41.2,60263,28227.0,139,4.425342248,3,VA,Democrat
30730,1902,42.7,50286,23771.0,174,9.148264984,3,GA,Democrat
30735,6631,39.7,48832,28990.0,1007,15.18624642,3,GA,Democrat
30738,3509,47.8,50208,29715.0,150,4.274722143,3,GA,Democrat
30739,6773,38.9,63494,24301.0,580,8.563413554,3,GA,Democrat
12983,7719,45.3,55054,34264.0,1125,14.57442674,3,NY,Democrat
12987,242,58.0,95104,46598.0,0,0.0,3,NY,Democrat
12413,3290,41.7,50458,36340.0,268,8.145896657,3,NY,Democrat
12418,313,39.3,65833,38958.0,17,5.431309904,3,NY,Democrat
12419,495,50.1,54554,39762.0,97,19.5959596,3,NY,Democrat
12422,272,33.8,-666666666,31581.0,67,24.63235294,3,NY,Democrat
12429,314,52.5,119583,40656.0,20,6.369426752,3,NY,Democrat
12430,1570,54.3,56570,31406.0,311,19.8089172,3,NY,Democrat
12443,3721,50.7,102143,53399.0,69,1.854340231,3,NY,Democrat
12470,564,43.5,72500,29089.0,57,10.10638298,3,NY,Democrat
12477,17870,47.6,62634,38000.0,1235,6.911024063,3,NY,Democrat
12513,431,40.7,-666666666,26918.0,0,0.0,3,NY,Democrat
12540,8882,38.7,105673,48606.0,251,2.825940104,3,NY,Democrat
12520,2970,43.2,108625,47282.0,100,3.367003367,3,NY,Democrat
12485,650,47.0,52625,31321.0,114,17.53846154,3,NY,Democrat
12493,163,68.6,-666666666,30749.0,0,0.0,3,NY,Democrat
12516,1882,57.6,111991,57256.0,179,9.511158342,3,NY,Democrat
12524,15608,44.7,82842,42002.0,785,5.029472066,3,NY,Democrat
12534,17814,45.5,54159,32864.0,2507,14.07320085,3,NY,Democrat
12542,5684,46.7,97663,49199.0,342,6.016889514,3,NY,Democrat
12571,10037,45.6,90268,49713.0,800,7.970509116,3,NY,Democrat
12601,41037,35.4,50007,36202.0,7097,17.29414918,3,NY,Democrat
12748,2042,48.2,70911,34957.0,126,6.170421156,3,NY,Democrat
12760,478,56.9,66985,40435.0,21,4.393305439,3,NY,Democrat
56727,993,43.1,67045,35509.0,53,5.337361531,3,MN,Democrat
56738,1516,39.6,65789,31802.0,34,2.242744063,3,MN,Democrat
56116,771,32.9,71518,29149.0,59,7.652399481,3,MN,Democrat
56121,595,47.6,41111,28536.0,81,13.61344538,3,MN,Democrat
56123,412,55.1,60938,33761.0,27,6.553398058,3,MN,Democrat
56136,1106,51.2,43974,31355.0,128,11.57323689,3,MN,Democrat
56142,961,44.5,53036,27875.0,70,7.284079084,3,MN,Democrat
56150,2700,39.2,55304,27769.0,148,5.481481481,3,MN,Democrat
56151,738,49.4,69107,35389.0,16,2.16802168,3,MN,Democrat
56152,1313,48.2,59844,30178.0,84,6.397562833,3,MN,Democrat
56169,697,44.9,78125,35988.0,17,2.43902439,3,MN,Democrat
56183,1395,45.8,41523,26641.0,206,14.76702509,3,MN,Democrat
56186,357,36.9,51250,35455.0,30,8.403361345,3,MN,Democrat
56435,2760,49.0,53952,27672.0,415,15.03623188,3,MN,Democrat
56452,1968,60.9,59833,44558.0,119,6.046747967,3,MN,Democrat
56455,1699,40.0,56042,25478.0,170,10.00588582,3,MN,Democrat
56458,422,50.8,58977,30772.0,18,4.265402844,3,MN,Democrat
56466,2744,51.2,52043,29804.0,290,10.56851312,3,MN,Democrat
56748,625,38.7,75625,33418.0,32,5.12,3,MN,Democrat
56750,2257,46.4,54500,31851.0,227,10.05759858,3,MN,Democrat
56755,67,60.3,61250,44215.0,3,4.47761194,3,MN,Democrat
56759,290,48.3,78000,33799.0,8,2.75862069,3,MN,Democrat
56477,2777,41.1,46106,24701.0,388,13.97191214,3,MN,Democrat
56443,1334,54.7,63516,39234.0,133,9.970014993,3,MN,Democrat
56468,4215,52.6,75862,42272.0,213,5.053380783,3,MN,Democrat
56475,1590,38.0,55536,26419.0,157,9.874213836,3,MN,Democrat
56521,834,45.1,57784,29731.0,94,11.27098321,3,MN,Democrat
56522,403,46.8,64609,31910.0,4,0.992555831,3,MN,Democrat
56649,9014,48.0,51378,32028.0,1097,12.16995784,3,MN,Democrat
56626,227,48.6,43125,21891.0,88,38.76651982,3,MN,Democrat
17072,243,72.2,-666666666,19293.0,73,30.04115226,3,PA,Democrat
17082,3233,40.7,60284,26584.0,132,4.082895144,3,PA,Democrat
17098,2307,43.5,51724,24506.0,440,19.07238838,3,PA,Democrat
17103,12495,28.4,36667,17763.0,3679,29.44377751,3,PA,Democrat
96065,286,57.7,-666666666,40177.0,51,17.83216783,3,CA,Democrat
96067,7050,54.1,49324,37362.0,840,11.91489362,3,CA,Democrat
96080,31009,39.7,49259,33091.0,5090,16.41458931,3,CA,Democrat
96094,7104,46.9,54451,36426.0,1140,16.0472973,3,CA,Democrat
96107,1057,32.9,43750,48035.0,194,18.3538316,3,CA,Democrat
96118,1671,54.8,53986,33605.0,192,11.49012567,3,CA,Democrat
96126,166,45.7,-666666666,23947.0,30,18.07228916,3,CA,Democrat
96132,54,64.2,30714,13159.0,18,33.33333333,3,CA,Democrat
96134,2075,36.5,44550,22983.0,525,25.30120482,3,CA,Democrat
96146,1096,36.4,78409,68900.0,43,3.923357664,3,CA,Democrat
79001,174,56.0,90313,45160.0,6,3.448275862,3,TX,Republican
79005,1610,38.8,61250,26953.0,179,11.11801242,3,TX,Republican
79013,3447,34.4,37303,17591.0,403,11.69132579,3,TX,Republican
79014,3844,36.6,62583,34627.0,356,9.261186264,3,TX,Republican
79029,15349,29.5,57457,23226.0,1516,9.876864942,3,TX,Republican
79046,757,33.9,64306,32739.0,110,14.53104359,3,TX,Republican
79057,1320,38.3,57778,30961.0,201,15.22727273,3,TX,Republican
79059,652,43.7,61310,28851.0,83,12.73006135,3,TX,Republican
79501,2535,47.6,46000,24773.0,216,8.520710059,3,TX,Republican
79503,137,42.8,80744,55013.0,0,0.0,3,TX,Republican
79510,7801,40.4,53379,25668.0,746,9.562876554,3,TX,Republican
79526,873,47.4,50625,28309.0,55,6.300114548,3,TX,Republican
79546,1734,40.8,47067,29711.0,287,16.55132641,3,TX,Republican
79548,197,40.1,51477,29981.0,23,11.6751269,3,TX,Republican
79605,28259,34.4,49793,29059.0,4571,16.17537776,3,TX,Republican
79606,25568,33.4,65113,34879.0,1948,7.618898623,3,TX,Republican
79703,24683,32.4,80666,32180.0,1342,5.436940404,3,TX,Republican
79720,34454,37.7,57450,25437.0,4975,14.43954258,3,TX,Republican
79731,4619,33.7,55703,26776.0,200,4.329941546,3,TX,Republican
79742,617,32.9,71339,21235.0,53,8.589951378,3,TX,Republican
79745,6783,35.2,61648,23931.0,840,12.38390093,3,TX,Republican
79068,3506,39.8,74753,34665.0,245,6.988020536,3,TX,Republican
79080,453,57.8,50000,26385.0,46,10.15452539,3,TX,Republican
79082,165,47.3,55750,32858.0,34,20.60606061,3,TX,Republican
79087,637,45.3,56000,34947.0,55,8.63422292,3,TX,Republican
79096,2175,36.3,50179,29274.0,272,12.50574713,3,TX,Republican
79240,97,31.1,98750,24976.0,0,0.0,3,TX,Republican
47840,2123,37.0,70964,26479.0,189,8.902496467,3,IN,Republican
47855,658,39.8,34375,16456.0,159,24.16413374,3,IN,Republican
47862,1394,44.1,45625,27399.0,206,14.77761836,3,IN,Republican
47874,3356,44.8,54884,29924.0,348,10.36948749,3,IN,Republican
47926,1362,41.9,52857,26113.0,49,3.597650514,3,IN,Republican
47394,7823,43.8,55938,28588.0,862,11.01879075,3,IN,Republican
47380,1485,44.2,47750,25857.0,133,8.956228956,3,IN,Republican
47385,1691,41.6,72222,29898.0,140,8.279124778,3,IN,Republican
98057,11534,38.2,57598,40889.0,2164,18.76192128,3,WA,Democrat
98074,29349,38.1,196146,73438.0,1002,3.414085659,3,WA,Democrat
98670,37,54.9,25417,20081.0,9,24.32432432,3,WA,Democrat
98847,2295,40.2,52442,22831.0,330,14.37908497,3,WA,Democrat
98940,445,44.5,-666666666,76287.0,0,0.0,3,WA,Democrat
98586,1763,49.8,45446,24328.0,420,23.82302893,3,WA,Democrat
98661,48485,35.3,59466,34016.0,6633,13.68051975,3,WA,Democrat
98828,2046,46.8,69362,33222.0,228,11.14369501,3,WA,Democrat
98932,5442,24.1,59208,25407.0,849,15.60088203,3,WA,Democrat
6052,7852,40.3,69709,36127.0,966,12.30259806,3,CT,Democrat
6042,22148,35.9,80120,41496.0,1344,6.068268015,3,CT,Democrat
6061,296,32.3,-666666666,39630.0,0,0.0,3,CT,Democrat
6243,218,53.1,-666666666,42925.0,58,26.60550459,3,CT,Democrat
6263,306,33.8,-666666666,37659.0,9,2.941176471,3,CT,Democrat
6332,324,53.2,-666666666,26469.0,17,5.24691358,3,CT,Democrat
6350,62,27.9,-666666666,19376.0,0,0.0,3,CT,Democrat
6353,176,31.4,-666666666,27412.0,55,31.25,3,CT,Democrat
6387,619,37.5,92153,28240.0,144,23.26332795,3,CT,Democrat
84711,826,41.2,69000,27003.0,34,4.11622276,3,UT,Republican
84731,78,69.3,48264,23505.0,0,0.0,3,UT,Republican
12803,8317,40.8,65196,34135.0,939,11.29012865,3,NY,Democrat
12804,26112,47.9,77663,45385.0,1541,5.901501225,3,NY,Democrat
12809,3751,47.3,57602,26742.0,532,14.18288456,3,NY,Democrat
12831,17389,39.5,88507,40123.0,574,3.300937374,3,NY,Democrat
12833,4544,43.5,84437,54158.0,240,5.281690141,3,NY,Democrat
12958,2020,48.8,65977,36114.0,44,2.178217822,3,NY,Democrat
12017,445,63.1,41250,44806.0,2,0.449438202,3,NY,Democrat
12023,2376,46.4,90938,36112.0,72,3.03030303,3,NY,Democrat
12029,1082,55.6,85972,45573.0,79,7.3012939,3,NY,Democrat
12042,233,53.5,88816,44893.0,0,0.0,3,NY,Democrat
12045,449,42.6,54722,24308.0,0,0.0,3,NY,Democrat
12066,1837,43.8,71705,40355.0,45,2.449646162,3,NY,Democrat
12077,6488,42.9,98393,53395.0,698,10.75832306,3,NY,Democrat
12078,22956,44.3,44144,25503.0,4397,19.1540338,3,NY,Democrat
12084,4806,36.3,78049,43160.0,226,4.702455264,3,NY,Democrat
12086,1379,59.3,62500,37050.0,50,3.625815809,3,NY,Democrat
12108,354,60.5,75179,26449.0,18,5.084745763,3,NY,Democrat
12117,3163,49.6,64375,52451.0,292,9.231742017,3,NY,Democrat
12122,4137,53.0,45800,32613.0,547,13.22214165,3,NY,Democrat
12123,5120,42.7,93451,44988.0,260,5.078125,3,NY,Democrat
12148,4143,49.1,111004,56201.0,153,3.692976104,3,NY,Democrat
12153,809,51.9,73186,29900.0,0,0.0,3,NY,Democrat
12156,752,44.5,116544,43175.0,10,1.329787234,3,NY,Democrat
12158,6550,45.5,82179,46637.0,493,7.526717557,3,NY,Democrat
12173,2139,39.1,70521,30689.0,133,6.217858813,3,NY,Democrat
12720,109,57.6,61927,29125.0,0,0.0,3,NY,Democrat
12752,296,55.5,65446,41235.0,17,5.743243243,3,NY,Democrat
12763,684,48.4,34231,26750.0,83,12.13450292,3,NY,Democrat
12768,930,46.4,67120,30245.0,26,2.795698925,3,NY,Democrat
12770,248,47.6,61786,26468.0,8,3.225806452,3,NY,Democrat
12808,243,62.8,77500,45220.0,18,7.407407407,3,NY,Democrat
12810,630,51.2,59904,29943.0,59,9.365079365,3,NY,Democrat
12814,1259,55.9,95833,50822.0,37,2.938840349,3,NY,Democrat
12819,236,55.3,73125,38476.0,7,2.966101695,3,NY,Democrat
12824,946,54.4,68269,53497.0,39,4.122621564,3,NY,Democrat
12836,605,54.9,69643,40291.0,129,21.32231405,3,NY,Democrat
12843,482,54.6,45714,27167.0,15,3.112033195,3,NY,Democrat
12844,292,59.9,118804,62648.0,9,3.082191781,3,NY,Democrat
12849,303,79.4,-666666666,35139.0,5,1.650165017,3,NY,Democrat
15376,1547,46.8,63125,42132.0,177,11.44149968,3,PA,Democrat
15005,9191,51.0,71393,42459.0,551,5.994995104,3,PA,Democrat
15018,1296,56.2,35616,23348.0,171,13.19444444,3,PA,Democrat
15037,10239,49.0,65261,36291.0,697,6.807305401,3,PA,Democrat
15042,7951,52.3,60671,37801.0,695,8.741038863,3,PA,Democrat
95426,1124,50.5,95369,38051.0,90,8.007117438,3,CA,Democrat
95427,548,50.5,45722,28140.0,129,23.54014599,3,CA,Democrat
95428,2821,36.2,41096,18975.0,710,25.16838001,3,CA,Democrat
95432,596,62.7,-666666666,36247.0,61,10.23489933,3,CA,Democrat
95437,15098,47.7,46491,28960.0,2348,15.55172871,3,CA,Democrat
95443,183,30.0,-666666666,12684.0,128,69.94535519,3,CA,Democrat
95463,109,51.3,61447,32335.0,0,0.0,3,CA,Democrat
95468,1369,46.3,71563,38432.0,178,13.00219138,3,CA,Democrat
95488,192,72.4,-666666666,38688.0,33,17.1875,3,CA,Democrat
95511,138,48.5,64954,40890.0,13,9.420289855,3,CA,Democrat
95546,3507,37.3,28083,15680.0,1237,35.27231252,3,CA,Democrat
95556,910,29.8,51552,18963.0,254,27.91208791,3,CA,Democrat
95563,591,59.6,48864,34903.0,89,15.05922166,3,CA,Democrat
95569,244,48.8,-666666666,53479.0,9,3.68852459,3,CA,Democrat
95660,36820,32.1,50541,20401.0,7968,21.64041282,3,CA,Democrat
95663,2787,49.6,120742,56857.0,119,4.269824184,3,CA,Democrat
95007,395,51.7,-666666666,26347.0,82,20.75949367,3,CA,Democrat
95014,61480,40.9,179702,76203.0,3309,5.382238126,3,CA,Democrat
95033,9910,46.9,168723,81343.0,227,2.29061554,3,CA,Democrat
95039,1209,37.5,41154,17784.0,225,18.61042184,3,CA,Democrat
95112,59959,30.9,74019,37906.0,10315,17.20342234,3,CA,Democrat
95126,37063,34.4,108503,61251.0,3809,10.27709576,3,CA,Democrat
95134,30499,30.9,153719,76090.0,2344,7.685497885,3,CA,Democrat
95202,6607,35.2,17270,17065.0,2506,37.92946875,3,CA,Democrat
95209,44325,35.3,84387,30333.0,4664,10.52227862,3,CA,Democrat
95222,5418,54.5,53674,33730.0,611,11.27722407,3,CA,Democrat
95245,1650,60.6,70325,35363.0,173,10.48484848,3,CA,Democrat
95249,5988,41.1,33138,19229.0,2188,36.53974616,3,CA,Democrat
95023,54197,35.1,86047,32592.0,5339,9.851098769,3,CA,Democrat
95035,75367,35.4,136966,49883.0,4872,6.464367694,3,CA,Democrat
95062,36413,41.0,88204,49899.0,4069,11.17458051,3,CA,Democrat
95713,10545,47.0,75369,34803.0,1015,9.625414889,3,CA,Democrat
95746,23208,46.3,171325,75002.0,740,3.18855567,3,CA,Democrat
95758,65952,38.0,92222,35800.0,5237,7.940623484,3,CA,Democrat
95765,39992,35.9,107776,44350.0,1503,3.75825165,3,CA,Democrat
95815,25966,32.4,42276,22855.0,6303,24.27405068,3,CA,Democrat
95818,21437,38.0,88101,55394.0,2672,12.46443066,3,CA,Democrat
95821,36434,38.1,47056,31604.0,7580,20.80474282,3,CA,Democrat
95822,45123,38.9,61988,29876.0,5948,13.18174767,3,CA,Democrat
95831,43141,42.7,81626,46649.0,3990,9.248742496,3,CA,Democrat
95838,40068,32.1,50161,19672.0,8153,20.34790856,3,CA,Democrat
95910,157,58.3,-666666666,21692.0,0,0.0,3,CA,Democrat
95930,115,69.3,-666666666,54404.0,0,0.0,3,CA,Democrat
30673,6726,48.8,35109,25993.0,1464,21.76628011,3,GA,Democrat
30707,17145,42.0,55047,31427.0,1805,10.52785069,3,GA,Democrat
30721,52658,34.9,42296,19962.0,9471,17.98587109,3,GA,Democrat
30731,2655,34.1,41413,23756.0,689,25.95103578,3,GA,Democrat
30518,54832,35.6,79460,31771.0,6431,11.72855267,3,GA,Democrat
30520,5418,33.8,46563,19931.0,1260,23.25581395,3,GA,Democrat
30537,1539,48.4,-666666666,29229.0,433,28.1351527,3,GA,Democrat
30153,17906,36.3,48916,24696.0,2894,16.16218027,3,GA,Democrat
30157,48446,35.2,68429,29082.0,2577,5.319324609,3,GA,Democrat
30165,40349,37.6,57129,28904.0,7052,17.47750874,3,GA,Democrat
30168,24936,31.2,48196,22391.0,3347,13.42236124,3,GA,Democrat
30173,5679,31.8,34895,20680.0,1582,27.85701708,3,GA,Democrat
57386,279,37.7,92813,41027.0,13,4.659498208,3,SD,Republican
57420,139,27.7,-666666666,12917.0,68,48.92086331,3,SD,Republican
57442,1909,42.4,55833,29890.0,286,14.98166579,3,SD,Republican
86031,1749,39.8,17109,8104.0,1079,61.69239565,3,AZ,Democrat
86034,1842,38.4,18289,11882.0,798,43.32247557,3,AZ,Democrat
86017,755,61.6,69844,56709.0,63,8.344370861,3,AZ,Democrat
86021,5959,17.8,54792,9551.0,2142,35.94562846,3,AZ,Democrat
86036,537,39.9,54306,27929.0,108,20.11173184,3,AZ,Democrat
86052,316,42.1,-666666666,23640.0,127,40.18987342,3,AZ,Democrat
86303,17955,58.7,58435,41320.0,1696,9.445836814,3,AZ,Democrat
86325,5608,57.3,63679,33864.0,542,9.664764622,3,AZ,Democrat
86327,10593,60.7,57308,35545.0,1112,10.49749835,3,AZ,Democrat
86023,2316,42.4,54141,29795.0,293,12.65112263,3,AZ,Democrat
86030,1734,37.7,31813,12235.0,586,33.79469435,3,AZ,Democrat
86511,3988,34.9,34107,16112.0,1135,28.46038114,3,AZ,Democrat
86044,3301,39.7,19016,11500.0,1465,44.38049076,3,AZ,Democrat
97350,149,61.4,65625,27107.0,10,6.711409396,3,OR,Democrat
97814,12269,44.1,49961,30379.0,1422,11.59018665,3,OR,Democrat
97835,421,41.1,95833,36655.0,51,12.11401425,3,OR,Democrat
97867,975,38.5,68553,26689.0,114,11.69230769,3,OR,Democrat
97874,431,51.3,40938,19158.0,83,19.2575406,3,OR,Democrat
97905,91,54.5,115300,38586.0,7,7.692307692,3,OR,Democrat
97907,546,50.7,31250,23358.0,68,12.45421245,3,OR,Democrat
97918,4533,38.5,40469,24139.0,707,15.59673505,3,OR,Democrat
97850,17388,37.0,51230,28011.0,2644,15.20588912,3,OR,Democrat
97864,260,60.4,32414,31632.0,47,18.07692308,3,OR,Democrat
97910,626,45.3,52813,19727.0,88,14.05750799,3,OR,Democrat
97004,3964,50.7,93388,45547.0,236,5.95358224,3,OR,Democrat
97017,3787,44.5,67969,28198.0,742,19.59334566,3,OR,Democrat
97021,1283,40.6,64861,31775.0,69,5.378020265,3,OR,Democrat
97845,2152,46.5,42051,27754.0,562,26.11524164,3,OR,Democrat
97825,336,51.5,49375,22807.0,34,10.11904762,3,OR,Democrat
97838,26071,34.2,64579,27286.0,3729,14.30324882,3,OR,Democrat
97842,91,65.8,38000,26925.0,11,12.08791209,3,OR,Democrat
97848,236,52.1,52500,25714.0,4,1.694915254,3,OR,Democrat
97883,2256,44.1,54130,27069.0,218,9.663120567,3,OR,Democrat
97885,1244,44.6,50990,27396.0,91,7.31511254,3,OR,Democrat
97914,19281,36.7,42582,18722.0,3512,18.21482288,3,OR,Democrat
97029,313,34.9,52232,22231.0,34,10.86261981,3,OR,Democrat
97001,385,50.4,-666666666,23230.0,98,25.45454545,3,OR,Democrat
97013,24396,41.1,77002,33292.0,1938,7.943925234,3,OR,Democrat
97022,3918,47.7,83664,36744.0,249,6.355283308,3,OR,Democrat
97002,6418,47.0,73462,36247.0,204,3.178560299,3,OR,Democrat
97005,27393,36.3,56821,32188.0,4716,17.2160771,3,OR,Democrat
97011,813,44.6,71000,47337.0,121,14.88314883,3,OR,Democrat
97018,1696,53.2,82137,40232.0,88,5.188679245,3,OR,Democrat
18214,1720,54.0,58097,30795.0,167,9.709302326,3,PA,Democrat
18069,8600,44.9,97100,49088.0,163,1.895348837,3,PA,Democrat
18074,5709,45.4,99333,53666.0,289,5.062182519,3,PA,Democrat
18103,46884,38.7,62586,33036.0,6523,13.91306203,3,PA,Democrat
18237,3725,35.6,36968,21054.0,895,24.02684564,3,PA,Democrat
18244,287,47.6,53750,20539.0,35,12.19512195,3,PA,Democrat
18322,3020,46.9,76717,31838.0,102,3.377483444,3,PA,Democrat
18330,8635,42.3,69559,28856.0,417,4.829183555,3,PA,Democrat
18333,729,42.7,-666666666,16433.0,219,30.04115226,3,PA,Democrat
35741,3829,52.6,81654,65078.0,186,4.857665187,3,AL,Republican
35752,2192,45.0,41359,20134.0,548,25.0,3,AL,Republican
35759,8479,43.5,83779,40147.0,112,1.320910485,3,AL,Republican
35766,171,49.3,-666666666,16723.0,38,22.22222222,3,AL,Republican
35801,24337,40.0,80276,50454.0,2081,8.550766323,3,AL,Republican
35810,30243,36.5,38450,20557.0,5878,19.43590252,3,AL,Republican
35816,14219,28.8,25424,18051.0,4729,33.25831634,3,AL,Republican
35952,8318,40.6,40055,20347.0,1438,17.28780957,3,AL,Republican
35962,8327,35.7,48700,22902.0,2057,24.70277411,3,AL,Republican
35974,1641,35.6,46339,32342.0,372,22.6691042,3,AL,Republican
35976,17655,45.3,57885,32383.0,2541,14.39252336,3,AL,Republican
35990,69,81.9,18598,11138.0,0,0.0,3,AL,Republican
35068,8431,38.0,69543,35262.0,970,11.50515953,3,AL,Republican
35645,13335,46.2,73103,34986.0,813,6.096737908,3,AL,Republican
35745,137,57.5,31250,32448.0,17,12.40875912,3,AL,Republican
35774,175,49.5,51250,22691.0,28,16.0,3,AL,Republican
35984,1623,60.2,37420,38042.0,237,14.6025878,3,AL,Republican
35978,5435,37.5,43917,20751.0,1109,20.40478381,3,AL,Republican
35634,9606,50.7,73967,34714.0,906,9.431605247,3,AL,Republican
35906,9926,40.1,49222,29122.0,1182,11.90812009,3,AL,Republican
35983,3827,41.2,60324,28139.0,348,9.093284557,3,AL,Republican
35032,41,36.5,-666666666,21173.0,9,21.95121951,3,AL,Republican
35229,816,20.0,-666666666,2809.0,0,0.0,3,AL,Republican
35254,1698,20.1,-666666666,5420.0,53,3.121319199,3,AL,Republican
35577,61,49.1,46111,14064.0,35,57.37704918,3,AL,Republican
35896,615,19.9,-666666666,2919.0,0,0.0,3,AL,Republican
35033,2860,43.9,39978,24465.0,245,8.566433566,3,AL,Republican
35244,31935,38.6,95647,45978.0,1468,4.596837326,3,AL,Republican
35548,1864,51.5,42283,18923.0,431,23.1223176,3,AL,Republican
35747,5828,45.4,57276,30741.0,608,10.43239533,3,AL,Republican
35959,4348,50.2,36038,23961.0,434,9.981600736,3,AL,Republican
78675,304,57.1,55054,44720.0,76,25.0,3,TX,Republican
78676,13981,51.1,76094,43123.0,1406,10.05650526,3,TX,Republican
78717,29463,34.9,117803,44420.0,1446,4.907850524,3,TX,Republican
78737,20609,38.4,134545,50664.0,733,3.55669853,3,TX,Republican
78747,20137,35.5,84098,33823.0,1103,5.477479267,3,TX,Republican
78749,38503,40.8,102303,51274.0,1586,4.119159546,3,TX,Republican
78757,26485,37.2,77560,46177.0,2468,9.31848216,3,TX,Republican
78836,80,54.2,-666666666,12689.0,16,20.0,3,TX,Republican
78220,17095,34.6,33243,16803.0,5220,30.53524422,3,TX,Republican
78224,22569,31.3,50961,18130.0,3650,16.17262617,3,TX,Republican
78229,35589,30.4,40213,23870.0,8986,25.24937481,3,TX,Republican
78264,10603,33.8,48799,18593.0,2894,27.29416203,3,TX,Republican
78336,12533,40.4,46483,25088.0,3020,24.09638554,3,TX,Republican
78352,256,29.6,-666666666,7561.0,48,18.75,3,TX,Republican
78368,9305,46.0,35131,23101.0,2039,21.91295003,3,TX,Republican
13301,198,43.3,103365,34048.0,0,0.0,3,NY,Democrat
13310,828,36.2,52273,29481.0,45,5.434782609,3,NY,Democrat
13316,6168,50.8,51918,29466.0,682,11.05706874,3,NY,Democrat
13318,1300,46.8,71125,31377.0,102,7.846153846,3,NY,Democrat
30236,53224,31.6,56289,26194.0,6947,13.05238238,3,GA,Democrat
30252,47005,37.4,88864,38049.0,1191,2.533773003,3,GA,Democrat
30257,4024,45.6,55521,31296.0,414,10.28827038,3,GA,Democrat
30258,3165,47.3,44494,23321.0,468,14.78672986,3,GA,Democrat
13302,1483,36.6,49205,22972.0,324,21.8476062,3,NY,Democrat
13652,1544,44.6,54815,28397.0,121,7.836787565,3,NY,Democrat
13662,16179,43.4,52365,31413.0,2682,16.57704432,3,NY,Democrat
